model,scope,category,n_total,pct_zero,n_abs_gt_1,pct_abs_gt_1,n_abs_gt_10,pct_abs_gt_10,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]"
BERT-Large-SST2,ALL,Attn/K/bias,24576,0.0,0,0.0,0,0.0,-0.022344816476106644,0.024026695638895035,0.024026695638895035,0.004069010416666666,0.03662109375,0.23193359375,3.076171875,26.627604166666668,67.01253255208334,3.011067708333333,0.0,0.0,0.0
BERT-Large-SST2,ALL,Attn/K/weight,25165824,0.0,0,0.0,0,0.0,-0.6254937052726746,0.7191720604896545,0.7191720604896545,0.00020265579223632812,0.0019987424214680987,0.01989603042602539,0.19889275232950845,1.9823829332987468,19.573195775349937,77.35368808110556,0.8697430292765299,0.0,0.0
BERT-Large-SST2,ALL,Attn/O/bias,24576,0.0,0,0.0,0,0.0,-0.5201656222343445,0.7057035565376282,0.7057035565376282,0.0,0.004069010416666666,0.03255208333333333,0.38655598958333337,3.4138997395833335,29.874674479166668,64.73388671875,1.5543619791666665,0.0,0.0
BERT-Large-SST2,ALL,Attn/O/weight,25165824,0.0,0,0.0,0,0.0,-0.9969395399093628,0.9039572477340698,0.9969395399093628,0.0002940495808919271,0.0027497609456380205,0.028316179911295574,0.2763032913208008,2.7757644653320312,26.882700125376385,69.93379592895508,0.10007619857788086,0.0,0.0
BERT-Large-SST2,ALL,Attn/Q/bias,24576,0.0,0,0.0,0,0.0,-0.6667413711547852,0.7025414705276489,0.7025414705276489,0.0,0.0,0.028483072916666668,0.10986328125,1.30615234375,13.39111328125,66.63004557291666,18.534342447916664,0.0,0.0
BERT-Large-SST2,ALL,Attn/Q/weight,25165824,0.0,0,0.0,0,0.0,-0.5008837580680847,0.4352826476097107,0.5008837580680847,0.0001986821492513021,0.0019788742065429688,0.019713242848714195,0.19525686899820965,1.9586602846781414,19.31337515513102,77.57776578267416,0.9330511093139648,0.0,0.0
BERT-Large-SST2,ALL,Attn/V/bias,24576,0.0,0,0.0,0,0.0,-0.23816955089569092,0.30636200308799744,0.30636200308799744,0.004069010416666666,0.008138020833333332,0.04475911458333333,0.4801432291666667,5.098470052083334,44.77945963541667,49.267578125,0.3173828125,0.0,0.0
BERT-Large-SST2,ALL,Attn/V/weight,25165824,0.0,0,0.0,0,0.0,-0.25439053773880005,0.22076842188835144,0.25439053773880005,0.00031789143880208337,0.0026106834411621094,0.027036666870117188,0.26738643646240234,2.6471853256225586,25.575172901153564,71.3736375172933,0.10665257771809895,0.0,0.0
BERT-Large-SST2,ALL,Classifier/bias,2,0.0,0,0.0,0,0.0,-0.00022856360010337085,0.00022856290161143988,0.00022856360010337085,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
BERT-Large-SST2,ALL,Classifier/weight,2048,0.0,0,0.0,0,0.0,-0.0693235695362091,0.0755910649895668,0.0755910649895668,0.0,0.0,0.048828125,0.48828125,3.61328125,31.982421875,63.8671875,0.0,0.0,0.0
