timestamp,index,name,memory_used_mib,utilization_gpu_pct
2026/05/22 00:37:55.031, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:55.032, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:55.034, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:55.035, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:57.122, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:57.123, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:57.125, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:57.126, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:59.209, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:59.211, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:59.212, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:37:59.214, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:01.958, 0, NVIDIA GeForce RTX 4090, 26, 0
2026/05/22 00:38:01.960, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:38:01.962, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:01.963, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:04.043, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:38:04.044, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:38:04.045, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:04.047, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:06.122, 0, NVIDIA GeForce RTX 4090, 1316, 0
2026/05/22 00:38:06.124, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:38:06.125, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:06.127, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:08.257, 0, NVIDIA GeForce RTX 4090, 1318, 0
2026/05/22 00:38:08.258, 1, NVIDIA GeForce RTX 4090, 486, 0
2026/05/22 00:38:08.259, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:08.261, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:10.491, 0, NVIDIA GeForce RTX 4090, 3310, 0
2026/05/22 00:38:10.492, 1, NVIDIA GeForce RTX 4090, 2994, 0
2026/05/22 00:38:10.493, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:10.494, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:12.632, 0, NVIDIA GeForce RTX 4090, 10414, 56
2026/05/22 00:38:12.636, 1, NVIDIA GeForce RTX 4090, 10100, 100
2026/05/22 00:38:12.639, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:12.640, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:14.821, 0, NVIDIA GeForce RTX 4090, 10434, 100
2026/05/22 00:38:14.823, 1, NVIDIA GeForce RTX 4090, 10100, 0
2026/05/22 00:38:14.824, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:14.826, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:38:16.914, 0, NVIDIA GeForce RTX 4090, 10444, 100
2026/05/22 00:38:16.917, 1, NVIDIA GeForce RTX 4090, 10100, 100
