timestamp,index,name,memory_used_mib,utilization_gpu_pct
2026/05/22 00:36:22.014, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:22.016, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:22.017, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:22.018, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:24.090, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:24.091, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:24.093, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:24.094, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:26.173, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:26.175, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:26.176, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:26.178, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:28.305, 0, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:28.336, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:28.338, 2, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:28.340, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:30.457, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:36:30.459, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:30.460, 2, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:30.462, 3, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:32.566, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:36:32.568, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:32.569, 2, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:32.571, 3, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:34.653, 0, NVIDIA GeForce RTX 4090, 1316, 0
2026/05/22 00:36:34.654, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:34.656, 2, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:34.657, 3, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:36:36.826, 0, NVIDIA GeForce RTX 4090, 1426, 0
2026/05/22 00:36:36.828, 1, NVIDIA GeForce RTX 4090, 594, 0
2026/05/22 00:36:36.829, 2, NVIDIA GeForce RTX 4090, 594, 9
2026/05/22 00:36:36.830, 3, NVIDIA GeForce RTX 4090, 594, 7
2026/05/22 00:36:38.980, 0, NVIDIA GeForce RTX 4090, 2200, 4
2026/05/22 00:36:38.983, 1, NVIDIA GeForce RTX 4090, 1734, 0
2026/05/22 00:36:38.984, 2, NVIDIA GeForce RTX 4090, 1732, 0
2026/05/22 00:36:38.985, 3, NVIDIA GeForce RTX 4090, 1732, 1
2026/05/22 00:36:41.077, 0, NVIDIA GeForce RTX 4090, 5946, 100
2026/05/22 00:36:41.079, 1, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:41.080, 2, NVIDIA GeForce RTX 4090, 5768, 99
2026/05/22 00:36:41.082, 3, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:43.299, 0, NVIDIA GeForce RTX 4090, 5976, 100
2026/05/22 00:36:43.302, 1, NVIDIA GeForce RTX 4090, 5768, 5
2026/05/22 00:36:43.304, 2, NVIDIA GeForce RTX 4090, 5768, 40
2026/05/22 00:36:43.307, 3, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:45.428, 0, NVIDIA GeForce RTX 4090, 5976, 99
2026/05/22 00:36:45.430, 1, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:45.431, 2, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:45.433, 3, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:47.616, 0, NVIDIA GeForce RTX 4090, 5976, 94
2026/05/22 00:36:47.618, 1, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:47.619, 2, NVIDIA GeForce RTX 4090, 5768, 84
2026/05/22 00:36:47.620, 3, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:49.721, 0, NVIDIA GeForce RTX 4090, 6064, 100
2026/05/22 00:36:49.723, 1, NVIDIA GeForce RTX 4090, 5768, 100
2026/05/22 00:36:49.724, 2, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:49.725, 3, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:51.865, 0, NVIDIA GeForce RTX 4090, 6064, 0
2026/05/22 00:36:51.867, 1, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:51.869, 2, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:51.870, 3, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:53.953, 0, NVIDIA GeForce RTX 4090, 6064, 0
2026/05/22 00:36:53.955, 1, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:53.956, 2, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:53.958, 3, NVIDIA GeForce RTX 4090, 5768, 0
2026/05/22 00:36:56.035, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:56.036, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:36:56.037, 2, NVIDIA GeForce RTX 4090, 1, 89
2026/05/22 00:36:56.038, 3, NVIDIA GeForce RTX 4090, 1, 1
