timestamp,index,name,memory_used_mib,utilization_gpu_pct
2026/05/22 00:39:54.165, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:54.166, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:54.168, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:54.169, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:56.334, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:56.336, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:56.337, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:56.339, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:58.421, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:58.423, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:58.425, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:39:58.426, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:00.526, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:00.527, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:00.529, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:00.530, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:02.653, 0, NVIDIA GeForce RTX 4090, 866, 9
2026/05/22 00:40:02.655, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:02.656, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:02.658, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:04.967, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:40:04.968, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:04.969, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:04.971, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:07.053, 0, NVIDIA GeForce RTX 4090, 1316, 0
2026/05/22 00:40:07.055, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:07.056, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:07.057, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:09.262, 0, NVIDIA GeForce RTX 4090, 4150, 2
2026/05/22 00:40:09.264, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:09.265, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:09.266, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:11.395, 0, NVIDIA GeForce RTX 4090, 9912, 100
2026/05/22 00:40:11.397, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:11.398, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:11.400, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:40:13.543, 0, NVIDIA GeForce RTX 4090, 9912, 100
2026/05/22 00:40:13.546, 1, NVIDIA GeForce RTX 4090, 1, 0
