timestamp,index,name,memory_used_mib,utilization_gpu_pct
2026/05/22 00:34:59.574, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:34:59.576, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:34:59.577, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:34:59.579, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:01.661, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:01.663, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:01.664, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:01.665, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:03.750, 0, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:03.751, 1, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:03.753, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:03.754, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:05.837, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:35:05.838, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:35:05.840, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:05.841, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:07.926, 0, NVIDIA GeForce RTX 4090, 866, 0
2026/05/22 00:35:07.927, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:35:07.929, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:07.930, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:10.029, 0, NVIDIA GeForce RTX 4090, 1316, 0
2026/05/22 00:35:10.031, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:35:10.032, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:10.034, 3, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:12.117, 0, NVIDIA GeForce RTX 4090, 1316, 0
2026/05/22 00:35:12.119, 1, NVIDIA GeForce RTX 4090, 4, 0
2026/05/22 00:35:12.120, 2, NVIDIA GeForce RTX 4090, 1, 0
2026/05/22 00:35:12.122, 3, NVIDIA GeForce RTX 4090, 1, 0
