2026-08-04T03:02:13 ep=600 rolling600: reward=-2.476 P1=447 P2=55 P3=98 fusion=28.91 (b2=12.0 b4=4.9 b5=12.0) margin=0.0000
2026-08-04T03:20:46 ep=1200 rolling600: reward=-2.345 P1=440 P2=43 P3=117 fusion=28.63 (b2=12.0 b4=4.6 b5=12.0) margin=0.0000
2026-08-04T03:46:03 ep=1800 rolling600: reward=-2.049 P1=399 P2=52 P3=149 fusion=28.15 (b2=12.0 b4=4.2 b5=12.0) margin=0.0000
2026-08-04T04:15:25 ep=2400 rolling600: reward=-1.256 P1=294 P2=65 P3=241 fusion=27.64 (b2=12.0 b4=3.6 b5=12.0) margin=0.0000
2026-08-04T04:34:07 ep=3000 rolling600: reward=-0.361 P1=184 P2=61 P3=355 fusion=26.69 (b2=12.0 b4=2.7 b5=12.0) margin=0.0000
2026-08-04T04:53:42 ep=3600 rolling600: reward=0.120 P1=126 P2=58 P3=416 fusion=25.59 (b2=12.0 b4=1.6 b5=12.0) margin=0.0000
2026-08-04T05:14:24 ep=4200 rolling600: reward=0.252 P1=118 P2=43 P3=439 fusion=24.99 (b2=12.0 b4=1.0 b5=12.0) margin=0.0000
2026-08-04T05:32:55 ep=4800 rolling600: reward=0.699 P1=68 P2=32 P3=500 fusion=24.64 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T05:51:01 ep=5400 rolling600: reward=0.583 P1=86 P2=27 P3=487 fusion=24.52 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T06:05:00 ep=6000 rolling600: reward=0.817 P1=59 P2=23 P3=518 fusion=24.35 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T06:17:21 ep=6600 rolling600: reward=0.828 P1=60 P2=19 P3=521 fusion=24.35 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T06:26:45 ep=7200 rolling600: reward=0.914 P1=43 P2=26 P3=531 fusion=24.34 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T06:37:35 ep=7800 rolling600: reward=0.923 P1=43 P2=24 P3=533 fusion=24.42 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T06:47:33 ep=8400 rolling600: reward=0.822 P1=57 P2=22 P3=521 fusion=24.33 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T07:00:18 ep=9000 rolling600: reward=0.880 P1=53 P2=17 P3=530 fusion=24.30 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T07:09:06 ep=9600 rolling600: reward=0.926 P1=46 P2=18 P3=536 fusion=24.23 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T07:17:50 ep=10200 rolling600: reward=0.924 P1=44 P2=21 P3=535 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T07:25:46 ep=10800 rolling600: reward=0.961 P1=37 P2=24 P3=539 fusion=24.14 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T07:34:49 ep=11400 rolling600: reward=1.032 P1=34 P2=15 P3=551 fusion=24.15 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T07:44:13 ep=12000 rolling600: reward=0.947 P1=40 P2=24 P3=536 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T07:52:53 ep=12600 rolling600: reward=0.874 P1=48 P2=24 P3=528 fusion=24.15 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T08:02:52 ep=13200 rolling600: reward=1.003 P1=34 P2=21 P3=545 fusion=24.15 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T08:12:38 ep=13800 rolling600: reward=0.899 P1=46 P2=25 P3=529 fusion=24.22 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T08:20:48 ep=14400 rolling600: reward=0.948 P1=40 P2=23 P3=537 fusion=24.24 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T08:29:14 ep=15000 rolling600: reward=1.076 P1=29 P2=14 P3=557 fusion=24.22 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T08:37:40 ep=15600 rolling600: reward=0.839 P1=49 P2=30 P3=521 fusion=24.20 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T08:46:41 ep=16200 rolling600: reward=0.905 P1=45 P2=24 P3=531 fusion=24.27 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T08:55:30 ep=16800 rolling600: reward=0.913 P1=45 P2=26 P3=529 fusion=24.49 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T09:04:32 ep=17400 rolling600: reward=1.012 P1=40 P2=13 P3=547 fusion=24.31 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T09:12:33 ep=18000 rolling600: reward=0.889 P1=52 P2=18 P3=530 fusion=24.29 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T09:20:04 ep=18600 rolling600: reward=0.968 P1=39 P2=22 P3=539 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T09:27:35 ep=19200 rolling600: reward=0.956 P1=43 P2=18 P3=539 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T09:35:06 ep=19800 rolling600: reward=0.997 P1=39 P2=15 P3=546 fusion=24.08 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T09:42:19 ep=20400 rolling600: reward=1.024 P1=32 P2=20 P3=548 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T09:49:22 ep=21000 rolling600: reward=0.958 P1=45 P2=11 P3=544 fusion=24.10 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T09:56:31 ep=21600 rolling600: reward=1.079 P1=28 P2=12 P3=560 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T10:03:51 ep=22200 rolling600: reward=1.068 P1=32 P2=8 P3=560 fusion=24.17 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T10:11:13 ep=22800 rolling600: reward=1.017 P1=30 P2=23 P3=547 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T10:19:01 ep=23400 rolling600: reward=0.867 P1=49 P2=26 P3=525 fusion=24.20 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T10:26:49 ep=24000 rolling600: reward=0.990 P1=38 P2=18 P3=544 fusion=24.21 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T10:36:53 ep=24600 rolling600: reward=0.915 P1=50 P2=16 P3=534 fusion=24.24 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T10:45:11 ep=25200 rolling600: reward=0.920 P1=47 P2=18 P3=535 fusion=24.28 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T10:53:08 ep=25800 rolling600: reward=1.046 P1=27 P2=24 P3=549 fusion=24.32 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T11:00:52 ep=26400 rolling600: reward=0.952 P1=46 P2=13 P3=541 fusion=24.29 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T11:08:14 ep=27000 rolling600: reward=1.038 P1=30 P2=19 P3=551 fusion=24.23 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T11:15:18 ep=27600 rolling600: reward=1.072 P1=31 P2=11 P3=558 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T11:22:18 ep=28200 rolling600: reward=0.995 P1=37 P2=18 P3=545 fusion=24.14 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T11:29:35 ep=28800 rolling600: reward=0.964 P1=43 P2=14 P3=543 fusion=24.14 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-04T11:37:01 ep=29400 rolling600: reward=1.099 P1=23 P2=18 P3=559 fusion=24.19 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T11:44:44 ep=30000 rolling600: reward=0.985 P1=34 P2=23 P3=543 fusion=24.27 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T11:52:04 ep=30600 rolling600: reward=1.020 P1=30 P2=22 P3=548 fusion=24.34 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T11:59:11 ep=31200 rolling600: reward=0.958 P1=43 P2=14 P3=543 fusion=24.26 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T12:06:28 ep=31800 rolling600: reward=0.987 P1=37 P2=16 P3=547 fusion=24.22 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T12:13:32 ep=32400 rolling600: reward=1.036 P1=31 P2=16 P3=553 fusion=24.20 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T12:21:03 ep=33000 rolling600: reward=1.026 P1=30 P2=21 P3=549 fusion=24.22 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-04T12:28:33 ep=33600 rolling600: reward=1.064 P1=29 P2=16 P3=555 fusion=24.43 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T12:36:12 ep=34200 rolling600: reward=0.975 P1=38 P2=21 P3=541 fusion=24.61 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T12:43:33 ep=34800 rolling600: reward=1.024 P1=37 P2=12 P3=551 fusion=24.45 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T12:50:49 ep=35400 rolling600: reward=1.018 P1=37 P2=13 P3=550 fusion=24.40 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T12:58:10 ep=36000 rolling600: reward=0.891 P1=46 P2=25 P3=529 fusion=24.45 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T13:05:49 ep=36600 rolling600: reward=0.989 P1=41 P2=13 P3=546 fusion=24.45 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T13:12:53 ep=37200 rolling600: reward=1.052 P1=31 P2=14 P3=555 fusion=24.42 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T13:19:56 ep=37800 rolling600: reward=1.028 P1=31 P2=20 P3=549 fusion=24.38 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T13:27:04 ep=38400 rolling600: reward=0.928 P1=40 P2=26 P3=534 fusion=24.36 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T13:34:12 ep=39000 rolling600: reward=0.981 P1=38 P2=21 P3=541 fusion=24.61 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T13:41:34 ep=39600 rolling600: reward=1.052 P1=31 P2=19 P3=550 fusion=24.55 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T16:41:08 ep=40200 rolling600: reward=0.938 P1=44 P2=23 P3=533 fusion=24.66 (b2=12.0 b4=0.7 b5=12.0) margin=0.0000
2026-08-04T16:49:28 ep=40800 rolling600: reward=1.029 P1=33 P2=21 P3=546 fusion=24.62 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T16:59:19 ep=41400 rolling600: reward=0.974 P1=45 P2=12 P3=543 fusion=24.42 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T17:07:54 ep=42000 rolling600: reward=0.995 P1=39 P2=18 P3=543 fusion=24.53 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T19:58:08 ep=42600 rolling600: reward=0.991 P1=39 P2=20 P3=541 fusion=24.89 (b2=12.0 b4=0.9 b5=12.0) margin=0.0000
2026-08-04T20:08:29 ep=43200 rolling600: reward=0.985 P1=42 P2=17 P3=541 fusion=24.94 (b2=12.0 b4=0.9 b5=12.0) margin=0.0000
2026-08-04T20:18:24 ep=43800 rolling600: reward=0.952 P1=50 P2=13 P3=537 fusion=24.95 (b2=12.0 b4=1.0 b5=12.0) margin=0.0000
2026-08-04T20:28:30 ep=44400 rolling600: reward=0.837 P1=57 P2=25 P3=518 fusion=24.85 (b2=12.0 b4=0.8 b5=12.0) margin=0.0000
2026-08-04T20:36:38 ep=45000 rolling600: reward=0.910 P1=47 P2=27 P3=526 fusion=24.98 (b2=12.0 b4=1.0 b5=12.0) margin=0.0000
2026-08-04T20:44:51 ep=45600 rolling600: reward=1.066 P1=32 P2=16 P3=552 fusion=24.86 (b2=12.0 b4=0.9 b5=12.0) margin=0.0000
2026-08-04T20:52:14 ep=46200 rolling600: reward=0.985 P1=42 P2=16 P3=542 fusion=25.02 (b2=12.0 b4=1.0 b5=12.0) margin=0.0000
2026-08-04T20:59:13 ep=46800 rolling600: reward=0.957 P1=44 P2=17 P3=539 fusion=24.71 (b2=12.0 b4=0.7 b5=12.0) margin=0.0000
2026-08-04T21:06:16 ep=47400 rolling600: reward=1.114 P1=27 P2=11 P3=562 fusion=24.68 (b2=12.0 b4=0.7 b5=12.0) margin=0.0000
2026-08-04T21:13:36 ep=48000 rolling600: reward=0.904 P1=44 P2=26 P3=530 fusion=24.69 (b2=12.0 b4=0.7 b5=12.0) margin=0.0000
2026-08-04T21:21:17 ep=48600 rolling600: reward=0.952 P1=47 P2=13 P3=540 fusion=24.58 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T21:29:16 ep=49200 rolling600: reward=1.022 P1=36 P2=16 P3=548 fusion=24.54 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T21:36:27 ep=49800 rolling600: reward=0.968 P1=41 P2=19 P3=540 fusion=24.57 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-04T21:38:58 ep=50000 rolling600: reward=0.918 P1=50 P2=15 P3=535 fusion=24.51 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T21:39:00 ep=50000 rolling600: reward=0.918 P1=50 P2=15 P3=535 fusion=24.51 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T23:11:40 ep=50600 rolling600: reward=1.016 P1=35 P2=20 P3=545 fusion=24.46 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-04T23:18:35 ep=51200 rolling600: reward=1.017 P1=34 P2=20 P3=546 fusion=24.40 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T23:25:52 ep=51800 rolling600: reward=1.052 P1=33 P2=14 P3=553 fusion=24.40 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T23:32:55 ep=52400 rolling600: reward=0.941 P1=46 P2=16 P3=538 fusion=24.42 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-04T23:39:59 ep=53000 rolling600: reward=0.912 P1=43 P2=25 P3=532 fusion=24.31 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T23:46:49 ep=53600 rolling600: reward=1.016 P1=38 P2=11 P3=551 fusion=24.27 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-04T23:53:49 ep=54200 rolling600: reward=1.003 P1=36 P2=17 P3=547 fusion=24.46 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-05T00:00:52 ep=54800 rolling600: reward=0.978 P1=37 P2=21 P3=542 fusion=24.53 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-05T00:07:56 ep=55400 rolling600: reward=1.084 P1=26 P2=17 P3=557 fusion=24.65 (b2=12.0 b4=0.7 b5=12.0) margin=0.0000
2026-08-05T00:15:16 ep=56000 rolling600: reward=0.969 P1=38 P2=23 P3=539 fusion=24.79 (b2=12.0 b4=0.8 b5=12.0) margin=0.0000
2026-08-05T00:22:20 ep=56600 rolling600: reward=0.951 P1=43 P2=16 P3=541 fusion=24.60 (b2=12.0 b4=0.6 b5=12.0) margin=0.0000
2026-08-05T00:29:10 ep=57200 rolling600: reward=1.049 P1=29 P2=19 P3=552 fusion=24.48 (b2=12.0 b4=0.5 b5=12.0) margin=0.0000
2026-08-05T00:36:00 ep=57800 rolling600: reward=1.032 P1=31 P2=19 P3=550 fusion=24.36 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-05T00:43:01 ep=58400 rolling600: reward=1.008 P1=34 P2=20 P3=546 fusion=24.43 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-05T00:50:27 ep=59000 rolling600: reward=0.918 P1=42 P2=26 P3=532 fusion=24.41 (b2=12.0 b4=0.4 b5=12.0) margin=0.0000
2026-08-05T00:57:35 ep=59600 rolling600: reward=0.988 P1=33 P2=25 P3=542 fusion=24.30 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-05T01:02:30 ep=60000 rolling600: reward=0.961 P1=38 P2=23 P3=539 fusion=24.26 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-05T01:02:32 ep=60000 rolling600: reward=0.961 P1=38 P2=23 P3=539 fusion=24.26 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
